Geographic_ area,Indicator,Sex,Time period,Observation Value,Unit of measure of deaths,,,Lower Bound,Upper Bound
Zimbabwe,CME_TMY20T24: Deaths aged 20 to 24, Total,2014,4154,D: Number of deaths,,,16346,19695
Zimbabwe,CME_TMY5T14: Deaths (children aged 5-14), Total,2014,5138,D: Number of deaths,,,15595,18891
Zimbabwe,CME_TMY5T24: Deaths aged 5 to 24, Total,2014,12358,D: Number of deaths,,,14095,17224
Zimbabwe,CME_TMY5T9: Deaths aged 5 to 9, Total,2014,2368,D: Number of deaths,,,12964,16066
Zimbabwe,GN_FB_BNK_ACCSS: Proportion of adolescents and adults (aged 15 years and older) with an account at a financial institution or mobile money service provider, Total,2014,32.38925,PCNT: %,,,12151,15354
Zimbabwe,HVA_ADOL_ART_RECEIVE: Reported number of adolescents receiving ART, Total,2014,34000,NUMBER: Number,,,11466,14969
Zimbabwe,HVA_ADOL_ART_RECEIVE_LIVING_HIV: Per cent of adolescents living with HIV receiving ART, Total,2014,35.2,PCNT: %,,,10639,14517
Zimbabwe,HVA_EPI_DTH_ANN_0-19: Estimated number of annual AIDS-related deaths (children aged 0-19 years), Total,2014,7800,NUMBER: Number,,,9953,14479
Zimbabwe,HVA_EPI_DTH_ANN_15-24: Estimated number of annual AIDS-related deaths (adolescents and young people aged 15-24 years), Total,2014,2900,NUMBER: Number,,,20030,23971
Zimbabwe,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)", Total,2014,91.13,"RATE_100000: Rate per 100,000 of Population",,,19804,23739
Zimbabwe,"HVA_EPI_DTH_RT_0-14: Estimated rate of annual AIDS-related deaths (per 100,000 population, children aged 0-14 years)", Total,2014,115.06,"RATE_100000: Rate per 100,000 of Population",,,19193,23072
Zimbabwe,"HVA_EPI_DTH_RT_10-19: Estimated rate of annual AIDS-related deaths (per 100,000 population, adolescents aged 10-19 years)", Total,2014,95.75,"RATE_100000: Rate per 100,000 of Population",,,18406,22243
Zimbabwe,HVA_EPI_INF_ANN_0-19: Estimated number of new HIV infections (children aged 0-19 years), Total,2014,15000,NUMBER: Number,,,16746,20422
Zimbabwe,HVA_EPI_INF_ANN_15-24: Estimated number of new HIV infections (adolescents and young people aged 15-24 years), Total,2014,18000,NUMBER: Number,,,15514,19194
Zimbabwe,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)", Total,2014,4.84,"RATE_1000: Rate per 1,000 of Population",,,14627,18426
Zimbabwe,"HVA_EPI_INF_RT_0-14: Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)", Total,2014,3.89,"RATE_1000: Rate per 1,000 of Population",,,13838,18028
Zimbabwe,HVA_EPI_LHIV_0-19: Estimated number of children (aged 0-19 years) living with HIV, Total,2014,200000,NUMBER: Number,,,12871,17573
Zimbabwe,HVA_EPI_LHIV_15-24: Estimated number of adolescents and young people (aged 15-24 years) living with HIV, Total,2014,170000,NUMBER: Number,,,12073,17565
Zimbabwe,HVA_PED_ART_CVG: Per cent of children (aged 0-14 years) living with HIV and receiving antiretroviral therapy (ART), Total,2014,40.5,PCNT: %,,,37287,44372
Zimbabwe,HVA_PED_ART_NUM: Reported number of children (aged 0-14 years) receiving antiretroviral treatment (ART), Total,2014,55100,NUMBER: Number,,,36862,43926
Zimbabwe,HVA_PED_EID_CVG: Per cent of infants born to pregnant women living with HIV who received a virological test for HIV within 2 months of birth, Total,2014,46.8,PCNT: %,,,35658,42675
Zimbabwe,HVA_PED_EID_NUM: Reported number of infants born to pregnant women living with HIV who received a virological test for HIV within 2 months of birth, Total,2014,33800,NUMBER: Number,,,34123,41070
Zimbabwe,HVA_PED_LOST: Estimated number of children (aged 0-17 years) who have lost one or both parents due to all causes, Total,2014,1120000,NUMBER: Number,,,30969,37584
Zimbabwe,HVA_PED_LOST_AIDS: Estimated number of children (aged 0-17 years) who have lost one or both parents due to AIDS, Total,2014,860000,NUMBER: Number,,,28587,35190
Zimbabwe,HVA_PMTCT_ART_CVG: Per cent of pregnant women living with HIV receiving lifelong ART, Total,2014,81.1,PCNT: %,,,26875,33690
Zimbabwe,HVA_PMTCT_ART_NUM: Reported number of pregnant women living with HIV receiving lifelong antiretroviral treatment (ART), Total,2014,58700,NUMBER: Number,,,25403,32871
Zimbabwe,HVA_PMTCT_ARV_CVG: Per cent of pregnant women living with HIV receiving effective ARVs for PMTCT (excludes single-dose nevirapine), Total,2014,81.1,PCNT: %,,,23584,32055
Zimbabwe,HVA_PMTCT_ARV_NUM: Reported number of pregnant woment living with HIV receiving anitretroviral treatments (ARVs) for prevention of mother to child transmission programmes (PMTCT), Total,2014,58700,NUMBER: Number,,,22087,32001
Zimbabwe,HVA_PMTCT_MTCT: Mother-to-child HIV transmission rate, Total,2014,11.93,RATE_100: Rate per 100 of Population,,,767,1714
Zimbabwe,IM_BCG: Percentage of live births who received bacille Calmette-Guerin (vaccine against tuberculosis), Total,2014,99,PCNT: %,,,821,1745
Zimbabwe,IM_DTP1: Percentage of surviving infants who received the first dose of DTP-containing vaccine, Total,2014,98,PCNT: %,,,876,1767
Zimbabwe,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine, Total,2014,91,PCNT: %,,,922,1790
Zimbabwe,IM_HEPB3: Percentage of surviving infants who received the third dose of hep B-containing vaccine, Total,2014,91,PCNT: %,,,941,1833
Zimbabwe,IM_HIB3: Percentage of surviving infants who received the third dose of Hib-containing vaccine, Total,2014,91,PCNT: %,,,935,1901
Zimbabwe,IM_MCV1: Percentage of surviving infants who received the first dose of measles-containing vaccine, Total,2014,92,PCNT: %,,,892,1974
Zimbabwe,IM_PCV3: Percentage of surviving infants who received the third dose of pneumococcal conjugate-containing vaccine (PCV), Total,2014,91,PCNT: %,,,832,2045
Zimbabwe,IM_POL3: Percentage of surviving infants who received the third dose of inactivated polio-containing vaccine, Total,2014,92,PCNT: %,,,756,2134
Zimbabwe,IM_ROTAC: Percentage of surviving infants who received the last dose of rotavirus-containing vaccine (2nd or 3rd dose depending on vaccine used), Total,2014,48,PCNT: %,,,675,2222
 Nigeria,CME_MRY0: Infant mortality rate,Female,2014,72.72086309,"D_PER_1000_B: Deaths per 1,000 live births",,,720,1613
 Nigeria,CME_MRY0T4: Under-five mortality rate,Female,2014,120.448609,"D_PER_1000_B: Deaths per 1,000 live births",,,764,1630
 Nigeria,CME_MRY10T14: Mortality rate age 10-14,Female,2014,7.430267889,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,817,1655
 Nigeria,CME_MRY10T19: Mortality rate age 10-19,Female,2014,16.14232392,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,859,1671
 Nigeria,CME_MRY15T19: Mortality rate age 15-19,Female,2014,8.777273521,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,877,1708
 Nigeria,CME_MRY15T24: Mortality rate age 15-24,Female,2014,20.94466921,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,873,1776
 Nigeria,CME_MRY1T4: Child mortality rate (aged 1-4 years),Female,2014,51.51713146,"D_PER_1000_1: Deaths per 1,000 children aged 1",,,839,1859
 Nigeria,CME_MRY20T24: Mortality rate age 20-24,Female,2014,12.27513793,"D_PER_1000_20: Deaths per 1,000 children aged 20",,,789,1940
 Nigeria,CME_MRY5T14: Mortality rate (children aged 5 to 14 years),Female,2014,21.94447243,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,722,2030
 Nigeria,CME_MRY5T24: Mortality rate age 5-24,Female,2014,42.42952192,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,647,2113
 Nigeria,CME_MRY5T9: Mortality rate age 5-9,Female,2014,14.62285628,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,1500,3294
 Nigeria,CME_TMY0: Infant deaths,Female,2014,252119,D: Number of deaths,,,1607,3340
 Nigeria,CME_TMY0T4: Under-five deaths,Female,2014,413135,D: Number of deaths,,,1718,3376
 Nigeria,CME_TMY10T14: Deaths aged 10 to 14,Female,2014,16124,D: Number of deaths,,,1803,3416
 Nigeria,CME_TMY10T19: Deaths aged 10 to 19,Female,2014,31928,D: Number of deaths,,,1845,3490
 Nigeria,CME_TMY15T19: Deaths aged 15 to 19,Female,2014,15804,D: Number of deaths,,,1833,3619
 Nigeria,CME_TMY15T24: Deaths aged 15 to 24,Female,2014,34523,D: Number of deaths,,,1764,3778
 Nigeria,CME_TMY1T4: Child deaths (aged 1-4 years),Female,2014,161016,D: Number of deaths,,,1638,3946
 Nigeria,CME_TMY20T24: Deaths aged 20 to 24,Female,2014,18719,D: Number of deaths,,,1496,4109
 Nigeria,CME_TMY5T14: Deaths (children aged 5-14),Female,2014,54333,D: Number of deaths,,,1326,4287
 Nigeria,CME_TMY5T24: Deaths aged 5 to 24,Female,2014,88856,D: Number of deaths,,,2243,3341
 Nigeria,CME_TMY5T9: Deaths aged 5 to 9,Female,2014,38209,D: Number of deaths,,,2241,3317
 Nigeria,GN_FB_BNK_ACCSS: Proportion of adolescents and adults (aged 15 years and older) with an account at a financial institution or mobile money service provider,Female,2014,34.0224,PCNT: %,,,2247,3308
 Nigeria,HVA_ADOL_ART_RECEIVE: Reported number of adolescents receiving ART,Female,2014,16000,NUMBER: Number,,,2259,3304
 Nigeria,HVA_ADOL_ART_RECEIVE_LIVING_HIV: Per cent of adolescents living with HIV receiving ART,Female,2014,20.8,PCNT: %,,,2269,3349
Zimbabwe,CME_MRY0: Infant mortality rate,Female,2014,38.32106859,"D_PER_1000_B: Deaths per 1,000 live births",,,2255,3425
Zimbabwe,CME_MRY0T4: Under-five mortality rate,Female,2014,57.07195364,"D_PER_1000_B: Deaths per 1,000 live births",,,2231,3539
Zimbabwe,CME_MRY10T14: Mortality rate age 10-14,Female,2014,7.660797068,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,2191,3674
Zimbabwe,CME_MRY10T19: Mortality rate age 10-19,Female,2014,16.67019798,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,2134,3820
Zimbabwe,CME_MRY15T19: Mortality rate age 15-19,Female,2014,9.078952925,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,2066,3940
Zimbabwe,CME_MRY15T24: Mortality rate age 15-24,Female,2014,25.4935433,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,2067,3107
Zimbabwe,CME_MRY1T4: Child mortality rate (aged 1-4 years),Female,2014,19.49427028,"D_PER_1000_1: Deaths per 1,000 children aged 1",,,2106,3131
Zimbabwe,CME_MRY20T24: Mortality rate age 20-24,Female,2014,16.56498308,"D_PER_1000_20: Deaths per 1,000 children aged 20",,,2152,3166
Zimbabwe,CME_MRY5T14: Mortality rate (children aged 5 to 14 years),Female,2014,13.49201844,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,2216,3222
Zimbabwe,CME_MRY5T24: Mortality rate age 5-24,Female,2014,38.64160238,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,2256,3296
Zimbabwe,CME_MRY5T9: Mortality rate age 5-9,Female,2014,5.876238036,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,2312,3464
Zimbabwe,CME_TMY0: Infant deaths,Female,2014,9247,D: Number of deaths,,,2343,3642
Zimbabwe,CME_TMY0T4: Under-five deaths,Female,2014,13702,D: Number of deaths,,,2379,3846
Zimbabwe,CME_TMY10T14: Deaths aged 10 to 14,Female,2014,1430,D: Number of deaths,,,2383,4083
Zimbabwe,CME_TMY10T19: Deaths aged 10 to 19,Female,2014,2863,D: Number of deaths,,,2368,4261
Zimbabwe,CME_TMY15T19: Deaths aged 15 to 19,Female,2014,1433,D: Number of deaths,,,4376,6379
Zimbabwe,CME_TMY15T24: Deaths aged 15 to 24,Female,2014,3676,D: Number of deaths,,,4421,6376
Zimbabwe,CME_TMY1T4: Child deaths (aged 1-4 years),Female,2014,4455,D: Number of deaths,,,4482,6380
Zimbabwe,CME_TMY20T24: Deaths aged 20 to 24,Female,2014,2243,D: Number of deaths,,,4554,6434
Zimbabwe,CME_TMY5T14: Deaths (children aged 5-14),Female,2014,2566,D: Number of deaths,,,4598,6535
Zimbabwe,CME_TMY5T24: Deaths aged 5 to 24,Female,2014,6242,D: Number of deaths,,,4657,6764
Zimbabwe,CME_TMY5T9: Deaths aged 5 to 9,Female,2014,1136,D: Number of deaths,,,4688,7071
Zimbabwe,GN_ED_ATTN: Educational attainment of the population (aged 25 years and older),Female,2014,12.0021801,PCNT: %,,,4673,7425
Zimbabwe,GN_FB_BNK_ACCSS: Proportion of adolescents and adults (aged 15 years and older) with an account at a financial institution or mobile money service provider,Female,2014,28.97972,PCNT: %,,,4629,7792
Zimbabwe,HVA_ADOL_ART_RECEIVE: Reported number of adolescents receiving ART,Female,2014,19000,NUMBER: Number,,,4534,8086
Zimbabwe,HVA_ADOL_ART_RECEIVE_LIVING_HIV: Per cent of adolescents living with HIV receiving ART,Female,2014,34.2,PCNT: %,,,1284,1845
Zimbabwe,HVA_EPI_DTH_ANN_0-19: Estimated number of annual AIDS-related deaths (children aged 0-19 years),Female,2014,3900,NUMBER: Number,,,1231,1795
Zimbabwe,HVA_EPI_DTH_ANN_15-24: Estimated number of annual AIDS-related deaths (adolescents and young people aged 15-24 years),Female,2014,1600,NUMBER: Number,,,1188,1769
Zimbabwe,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",Female,2014,90.43,"RATE_100000: Rate per 100,000 of Population",,,1148,1738
Zimbabwe,"HVA_EPI_DTH_RT_0-14: Estimated rate of annual AIDS-related deaths (per 100,000 population, children aged 0-14 years)",Female,2014,114.6,"RATE_100000: Rate per 100,000 of Population",,,1131,1740
Zimbabwe,"HVA_EPI_DTH_RT_10-19: Estimated rate of annual AIDS-related deaths (per 100,000 population, adolescents aged 10-19 years)",Female,2014,95.29,"RATE_100000: Rate per 100,000 of Population",,,1104,1776
Zimbabwe,HVA_EPI_INF_ANN_0-19: Estimated number of new HIV infections (children aged 0-19 years),Female,2014,10000,NUMBER: Number,,,1101,1851
Zimbabwe,HVA_EPI_INF_ANN_15-24: Estimated number of new HIV infections (adolescents and young people aged 15-24 years),Female,2014,13000,NUMBER: Number,,,1103,1932
Zimbabwe,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",Female,2014,8.32,"RATE_1000: Rate per 1,000 of Population",,,1099,2022
Zimbabwe,"HVA_EPI_INF_RT_0-14: Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",Female,2014,3.87,"RATE_1000: Rate per 1,000 of Population",,,1075,2103
Zimbabwe,HVA_EPI_LHIV_0-19: Estimated number of children (aged 0-19 years) living with HIV,Female,2014,110000,NUMBER: Number,,,1164,1698
Zimbabwe,HVA_EPI_LHIV_15-24: Estimated number of adolescents and young people (aged 15-24 years) living with HIV,Female,2014,110000,NUMBER: Number,,,1162,1711
 Nigeria,CME_MRY0: Infant mortality rate,Male,2014,86.90714873,"D_PER_1000_B: Deaths per 1,000 live births",,,1161,1728
 Nigeria,CME_MRY0T4: Under-five mortality rate,Male,2014,134.455367,"D_PER_1000_B: Deaths per 1,000 live births",,,1177,1772
 Nigeria,CME_MRY10T14: Mortality rate age 10-14,Male,2014,8.072834948,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,1189,1821
 Nigeria,CME_MRY10T19: Mortality rate age 10-19,Male,2014,17.63954624,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,1231,1938
 Nigeria,CME_MRY15T19: Mortality rate age 15-19,Male,2014,9.644570312,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,1266,2073
 Nigeria,CME_MRY15T24: Mortality rate age 15-24,Male,2014,21.47380555,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,1315,2233
 Nigeria,CME_MRY1T4: Child mortality rate (aged 1-4 years),Male,2014,52.08509653,"D_PER_1000_1: Deaths per 1,000 children aged 1",,,1350,2420
 Nigeria,CME_MRY20T24: Mortality rate age 20-24,Male,2014,11.94443417,"D_PER_1000_20: Deaths per 1,000 children aged 20",,,1358,2557
 Nigeria,CME_MRY5T14: Mortality rate (children aged 5 to 14 years),Male,2014,23.36516185,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,2536,3450
 Nigeria,CME_MRY5T24: Mortality rate age 5-24,Male,2014,44.33722846,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,2482,3399
 Nigeria,CME_MRY5T9: Mortality rate age 5-9,Male,2014,15.41678406,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,2443,3382
 Nigeria,CME_TMY0: Infant deaths,Male,2014,311502,D: Number of deaths,,,2416,3396
 Nigeria,CME_TMY0T4: Under-five deaths,Male,2014,478021,D: Number of deaths,,,2411,3456
 Nigeria,CME_TMY10T14: Deaths aged 10 to 14,Male,2014,18128,D: Number of deaths,,,2437,3576
 Nigeria,CME_TMY10T19: Deaths aged 10 to 19,Male,2014,36076,D: Number of deaths,,,2480,3768
 Nigeria,CME_TMY15T19: Deaths aged 15 to 19,Male,2014,17948,D: Number of deaths,,,2529,4015
 Nigeria,CME_TMY15T24: Deaths aged 15 to 24,Male,2014,36670,D: Number of deaths,,,2561,4284
 Nigeria,CME_TMY1T4: Child deaths (aged 1-4 years),Male,2014,166519,D: Number of deaths,,,2568,4501
 Nigeria,CME_TMY20T24: Deaths aged 20 to 24,Male,2014,18722,D: Number of deaths,,,4283,5947
 Nigeria,CME_TMY5T14: Deaths (children aged 5-14),Male,2014,59577,D: Number of deaths,,,3945,5528
 Nigeria,CME_TMY5T24: Deaths aged 5 to 24,Male,2014,96247,D: Number of deaths,,,3652,5157
 Nigeria,CME_TMY5T9: Deaths aged 5 to 9,Male,2014,41449,D: Number of deaths,,,3401,4850
 Nigeria,GN_FB_BNK_ACCSS: Proportion of adolescents and adults (aged 15 years and older) with an account at a financial institution or mobile money service provider,Male,2014,54.36248,PCNT: %,,,3198,4617
 Nigeria,HVA_ADOL_ART_RECEIVE: Reported number of adolescents receiving ART,Male,2014,9900,NUMBER: Number,,,3044,4530
 Nigeria,HVA_ADOL_ART_RECEIVE_LIVING_HIV: Per cent of adolescents living with HIV receiving ART,Male,2014,18.5,PCNT: %,,,2915,4531
Zimbabwe,CME_MRY0: Infant mortality rate,Male,2014,47.51887859,"D_PER_1000_B: Deaths per 1,000 live births",,,2796,4653
Zimbabwe,CME_MRY0T4: Under-five mortality rate,Male,2014,67.31417043,"D_PER_1000_B: Deaths per 1,000 live births",,,2691,4839
Zimbabwe,CME_MRY10T14: Mortality rate age 10-14,Male,2014,7.46417438,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,2567,5008
Zimbabwe,CME_MRY10T19: Mortality rate age 10-19,Male,2014,18.45865431,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,3109,4293
Zimbabwe,CME_MRY15T19: Mortality rate age 15-19,Male,2014,11.0771618,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,3004,4154
Zimbabwe,CME_MRY15T24: Mortality rate age 15-24,Male,2014,27.81216504,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,2916,4057
Zimbabwe,CME_MRY1T4: Child mortality rate (aged 1-4 years),Male,2014,20.77841045,"D_PER_1000_1: Deaths per 1,000 children aged 1",,,2865,4010
Zimbabwe,CME_MRY20T24: Mortality rate age 20-24,Male,2014,16.92245603,"D_PER_1000_20: Deaths per 1,000 children aged 20",,,2838,4007
Zimbabwe,CME_MRY5T14: Mortality rate (children aged 5 to 14 years),Male,2014,13.94466002,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,2863,4151
Zimbabwe,CME_MRY5T24: Mortality rate age 5-24,Male,2014,41.36899387,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,2877,4349
Zimbabwe,CME_MRY5T9: Mortality rate age 5-9,Male,2014,6.529220879,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,2883,4582
Zimbabwe,CME_TMY0: Infant deaths,Male,2014,11677,D: Number of deaths,,,2876,4870
Zimbabwe,CME_TMY0T4: Under-five deaths,Male,2014,16470,D: Number of deaths,,,2890,5259
Zimbabwe,CME_TMY10T14: Deaths aged 10 to 14,Male,2014,1340,D: Number of deaths,,,7527,10062
Zimbabwe,CME_TMY10T19: Deaths aged 10 to 19,Male,2014,2973,D: Number of deaths,,,7093,9500
Zimbabwe,CME_TMY15T19: Deaths aged 15 to 19,Male,2014,1633,D: Number of deaths,,,6721,9019
Zimbabwe,CME_TMY15T24: Deaths aged 15 to 24,Male,2014,3544,D: Number of deaths,,,6418,8670
Zimbabwe,CME_TMY1T4: Child deaths (aged 1-4 years),Male,2014,4793,D: Number of deaths,,,6186,8452
Zimbabwe,CME_TMY20T24: Deaths aged 20 to 24,Male,2014,1911,D: Number of deaths,,,6079,8441
Zimbabwe,CME_TMY5T14: Deaths (children aged 5-14),Male,2014,2572,D: Number of deaths,,,5980,8646
Zimbabwe,CME_TMY5T24: Deaths aged 5 to 24,Male,2014,6116,D: Number of deaths,,,5884,8986
Zimbabwe,CME_TMY5T9: Deaths aged 5 to 9,Male,2014,1232,D: Number of deaths,,,5767,9463
Zimbabwe,GN_ED_ATTN: Educational attainment of the population (aged 25 years and older),Male,2014,19.07121086,PCNT: %,,,5602,10018
Zimbabwe,GN_FB_BNK_ACCSS: Proportion of adolescents and adults (aged 15 years and older) with an account at a financial institution or mobile money service provider,Male,2014,35.9539,PCNT: %,,,7068,8918
Zimbabwe,HVA_ADOL_ART_RECEIVE: Reported number of adolescents receiving ART,Male,2014,15000,NUMBER: Number,,,6652,8425
Zimbabwe,HVA_ADOL_ART_RECEIVE_LIVING_HIV: Per cent of adolescents living with HIV receiving ART,Male,2014,36.5,PCNT: %,,,6225,7935
